KO	Simulated_1	Simulated_2	Simulated_3	Simulated_4	Simulated_5	Simulated_6	Simulated_7	Simulated_8	Simulated_9	Simulated_10	Simulated_11	Simulated_12	Simulated_13	Simulated_14	Simulated_15	Simulated_16	Simulated_17	Simulated_18	Simulated_19	Simulated_20
K07605	0.0	0.00562094042557437	0.0	0.003343069588286461	0.0	0.004693681026914128	0.00754258792089574	0.0	0.0	0.0	0.0	0.0	0.019347737437251777	0.006047238590368224	0.0	0.0	0.013614641797720707	0.0	0.0	0.0
K07636	0.8924441989992299	0.8753386745045928	1.0540559458005514	1.1012612857938762	0.839922168322009	1.17175948149388	0.973561860593678	1.102010222842594	1.2050980529146846	1.0760962225608617	0.9818434046485711	1.0018532458993437	1.0528418131143542	1.054725676598761	1.1186261246964553	1.0900119328572	1.0824998560761268	1.141025082492973	1.0450794200532796	1.0368763117404802
K07638	1.4429207014328687	1.263565226736678	1.4320400313679844	0.37867215334526527	1.2493964802970965	1.4105554341683542	1.8679496938620674	1.1379707879512087	1.142538603490241	1.377555043756156	2.0240643537151355	2.140719378700187	1.9242007112659785	1.844220640020989	2.216404091335479	1.2799528846543644	1.7442250592442736	0.7568972414514765	2.287837827016144	1.7395483942492584
K07640	0.0	0.0	0.0	0.0	0.0	0.0064556817249300695	0.30674654338024304	0.0	0.0	0.0	0.0	0.0	0.29130923175552886	0.0	0.09193253057065613	0.0	0.0	0.013319317532760437	0.4857832530724746	0.0
K07641	0.28889225083904435	0.19015377523807056	0.0071211614559201775	0.0	0.020723178599053305	0.013440118292778394	0.36241050549485315	0.0	0.20839766492737072	0.011883974346152685	0.0	0.008280401245783548	0.2793515025815644	0.2183134538353151	0.12230452908885091	0.20430535254678356	0.0	0.026881733623001267	0.5438932799325891	0.0
K07642	0.04008396348605056	0.0068598254507167365	0.037978373615750266	0.015315871723602988	0.24670526763476783	0.27954596518756636	0.2945604551089627	0.0	0.1933193948187692	0.0	0.21117728682483305	0.33157553081627306	0.01574138745902699	0.13284147577762723	0.0	0.2147929315733404	0.04153845230153165	0.0	0.020044440300104757	0.3420075865584229
K07644	1.5870814963489175	1.321943113126602	1.55226379053505	0.3632983870628086	1.1580610882802709	1.9827674846209244	2.4738318882208934	1.1913919226796006	0.810464994174805	1.6187011925381043	2.1369679275611495	1.8595455963815302	2.132201471079336	1.6341219110760328	2.643248937360512	0.7486351881897615	2.2999758213280748	1.0244655036420034	2.343259224778797	1.7190454202511323
K07645	0.3213704056941562	0.5555743007136162	0.0	0.7043378394035815	0.22465098824031834	0.2815152966916076	0.6116800707402339	0.026158945618531652	0.25161414442384555	0.5034674584451845	0.19184308738625983	0.037814849130009556	0.6700889886854388	0.36093867094434307	0.11696722805332788	0.20659718179768144	0.6781281725910526	0.283101625776103	0.5190611446919249	0.37215586102556114
K07646	1.193330979252249	1.1799685857524032	0.8573521220668258	0.9417001338427093	1.0810196816790927	0.9598466013146995	1.7120013476197193	0.9520750504129244	1.2789657083901547	1.036704160449629	0.9384088255408807	1.3131765090588419	1.0411173178400395	1.9074212828857073	1.0809711416826064	1.2275420685430243	0.836717726264733	0.8055806074317624	1.2837115352763762	1.1437568584000737
K07649	2.2876388972350585	1.9798151880741313	2.141920061955189	1.1761778969437202	1.7003565210343583	1.4852020077015562	2.5050495428437944	1.0607301735248413	1.3190796865565857	2.122985925785128	2.249293904446993	2.1874847536436492	2.2959559372918785	2.3798000703923026	2.4847938748290996	1.5643313736768691	2.507620421203202	1.0575364229174278	2.5260580544061595	2.033741407547098
