KO	SRS011061	SRS011134	SRS011239	SRS011271	SRS011302
K00432	0.000274	0.000154	0.000246	0.000667	7.699e-05
K00433	2.294e-05	1.760e-05	1.749e-05	5.396e-06	9.991e-06
K00434	1.220e-07	1.823e-07	1.684e-07	2.479e-08	8.019e-08
K00435	8.516e-07	3.521e-06	1.447e-06	1.778e-06	5.921e-07
K00436	1.248e-06	1.369e-06	1.196e-06	1.643e-06	2.253e-06
K00437	1.282e-05	5.391e-06	4.609e-06	3.689e-06	7.951e-06
K00438	5.256e-10	8.825e-10	1.176e-08	0	2.295e-09
K00440	3.195e-07	7.105e-07	5.514e-07	1.060e-10	7.358e-07
K00441	7.280e-06	6.104e-06	5.458e-06	3.696e-06	5.109e-06
K00442	3.342e-11	6.886e-07	4.455e-07	0	7.780e-07
K00443	1.992e-05	1.634e-05	1.346e-05	1.085e-05	2.111e-05
K00444	2.085e-08	2.260e-07	5.079e-08	1.689e-07	1.247e-07
K00445	6.327e-08	3.066e-07	2.737e-08	9.533e-08	4.044e-07
K00446	5.747e-08	7.101e-07	8.397e-08	1.084e-07	2.810e-07
K00448	2.699e-07	1.653e-06	1.385e-07	1.628e-07	0
K00449	1.717e-06	3.165e-06	2.812e-07	1.307e-06	1.645e-07
K00450	2.717e-07	1.729e-07	3.269e-07	2.166e-07	4.493e-07
K00451	2.022e-06	4.257e-07	7.408e-08	9.230e-08	7.416e-07
K00452	2.315e-06	1.981e-06	8.615e-06	7.375e-06	3.754e-06
K00453	1.106e-06	3.402e-07	2.361e-07	4.297e-08	3.082e-07
K00454	1.558e-07	3.267e-07	4.372e-08	3.828e-08	4.875e-08
K00455	1.792e-10	8.159e-08	6.814e-08	0	0
K00456	0	8.406e-08	0	2.561e-08	2.150e-07
K00457	9.656e-07	1.650e-06	2.759e-06	1.600e-05	6.726e-07
K00458	0	0	0	0	0
K00459	7.526e-05	7.550e-05	6.894e-05	5.862e-05	5.164e-05
K00460	2.695e-08	0	0	0	2.044e-08
K00461	0	1.345e-08	1.280e-08	0	1.484e-10
K00462	5.777e-06	1.627e-06	4.978e-07	2.413e-05	9.597e-06
K00463	1.593e-07	1.354e-07	1.837e-07	1.412e-07	4.220e-06
K00464	9.890e-09	1.488e-07	1.950e-08	0	5.455e-08
K00466	3.426e-08	1.705e-07	3.344e-07	1.820e-07	7.249e-08
K00467	1.111e-07	4.075e-07	5.958e-06	1.198e-07	5.680e-07
K00468	0	5.736e-09	5.258e-09	0	6.238e-09
K00469	0	1.131e-07	1.079e-07	1.798e-07	9.759e-08
K00470	0	2.313e-08	3.033e-07	0	5.273e-08
K00471	4.327e-08	3.086e-08	0	0	0
K00472	6.458e-07	2.973e-07	5.421e-07	2.094e-07	6.060e-07
K00473	0	0	0	0	0
K00474	0	0	2.434e-11	0	9.800e-08
K00475	0	0	0	0	0
K00476	2.484e-08	9.534e-08	1.614e-07	5.146e-08	1.035e-07
K00477	0	3.386e-09	1.573e-07	2.445e-08	9.373e-08
K00478	8.981e-08	0	0	0	0
K00479	0	6.256e-08	3.307e-08	2.669e-08	0
K00480	9.379e-07	1.711e-06	2.025e-06	1.263e-06	4.750e-07
K00481	1.268e-06	7.866e-07	3.416e-07	2.132e-07	8.368e-07
K00483	4.032e-05	6.946e-05	3.315e-05	3.194e-05	1.890e-05
K00484	0	1.419e-07	5.675e-08	0	5.998e-08
K00485	7.436e-08	3.755e-08	5.529e-07	5.239e-08	3.543e-09
K00486	1.833e-06	1.620e-06	2.773e-07	8.337e-07	1.313e-06
K00487	0	0	0	0	0
K00488	3.365e-08	1.351e-12	0	3.720e-08	4.444e-08
K00489	0	4.752e-08	0	0	0
K00490	3.724e-08	2.097e-07	5.519e-08	2.169e-08	0
K00491	1.723e-07	1.005e-06	2.732e-08	1.795e-07	1.065e-06
K00492	1.481e-06	1.290e-06	5.643e-07	3.817e-07	1.522e-06
K00493	1.399e-07	5.647e-07	5.971e-07	1.369e-08	2.533e-07
K00494	5.393e-07	8.342e-07	3.488e-07	9.097e-07	9.234e-07
K00495	1.581e-07	5.094e-08	4.604e-08	2.097e-08	0
K00496	1.167e-06	3.534e-06	1.181e-06	8.709e-07	1.217e-06
K00497	3.351e-08	2.798e-08	3.900e-08	1.664e-11	8.365e-08
K00498	0	4.716e-08	0	0	2.668e-08
K00499	0	0	5.406e-09	0	0
K00500	5.691e-07	3.966e-07	2.282e-07	4.292e-07	4.834e-07
K00501	1.058e-09	6.988e-11	2.909e-08	0	6.058e-08
K00502	5.204e-08	3.528e-08	9.876e-10	3.559e-08	2.609e-08
K00503	1.950e-11	0	3.053e-08	0	1.505e-07
K00504	1.831e-08	1.607e-11	5.342e-08	3.992e-08	2.769e-08
K00505	8.704e-07	8.200e-07	6.310e-08	3.596e-07	5.727e-07
K00506	6.727e-08	1.361e-07	5.387e-08	4.241e-08	6.936e-07
K00507	2.016e-06	1.383e-06	2.908e-06	1.519e-06	6.999e-07
K00508	4.582e-08	5.661e-07	4.541e-07	4.535e-07	7.023e-07
K00509	1.342e-06	1.549e-07	2.081e-08	2.181e-07	5.983e-07
K00510	5.970e-07	1.161e-07	1.104e-06	1.679e-07	9.547e-07
K00511	1.825e-07	1.923e-07	3.786e-07	1.378e-07	1.340e-07
K00512	0	0	0	3.732e-08	0
K00513	0	0	0	1.659e-09	0
K00514	1.944e-07	6.128e-09	3.862e-08	6.134e-09	3.451e-08
K00515	0	4.549e-08	0	0	0
K00517	2.454e-06	2.795e-06	4.207e-06	2.139e-06	1.238e-06
K00518	1.107e-05	5.339e-05	2.638e-05	0.000158	2.032e-05
K00519	5.528e-07	1.477e-05	1.868e-06	4.303e-05	1.372e-06
K00520	8.543e-05	7.283e-05	8.528e-05	4.523e-05	3.689e-05
K00521	2.741e-08	0	4.144e-08	0	2.079e-08
K00522	1.051e-07	4.865e-07	4.347e-07	1.262e-07	2.299e-06
K00523	2.456e-06	9.884e-07	7.975e-07	1.092e-06	1.971e-07
K00524	6.931e-08	3.032e-08	2.533e-08	3.416e-12	2.160e-08
K00525	0.00107	0.000593	0.000899	0.000414	0.000410
K00526	0.000283	0.000198	0.000214	0.000113	0.000164
K00527	0.00153	0.00199	0.00142	0.00118	0.00194
K00528	0.000605	0.000610	0.000601	0.000537	0.000759
K00529	5.090e-06	3.896e-06	3.591e-06	2.401e-06	3.683e-06
K00530	2.219e-07	6.620e-08	7.500e-08	1.257e-08	7.350e-08
K00531	0	0	0	0	0
K00532	0.000132	0.000257	0.000184	0.000187	0.000227
K00533	0.000105	0.000173	0.000224	0.000144	0.000167
K00534	2.899e-06	2.700e-06	4.352e-06	1.689e-06	7.009e-07
K00535	8.880e-06	1.993e-05	1.820e-05	2.898e-05	9.385e-06
K00536	6.606e-07	1.542e-06	1.584e-07	2.592e-07	5.334e-07
K00537	0.000221	0.000371	0.000211	0.000267	0.000630
K00538	1.806e-06	3.822e-06	5.423e-06	2.584e-06	2.927e-06
K00539	1.339e-06	1.092e-06	5.879e-07	9.852e-07	5.141e-07
K00540	0.00203	0.00209	0.00242	0.00201	0.00179
K00541	0	0	0	0	0
K00542	0	0	8.175e-08	4.807e-08	5.744e-08
K00543	0	3.470e-08	7.603e-11	0	0
K00544	8.870e-08	5.057e-06	4.931e-08	3.273e-08	2.447e-08
K00545	4.596e-07	1.177e-07	5.317e-08	5.735e-09	1.151e-07
K00546	6.121e-08	0	0	0	0
K00547	1.820e-05	2.879e-05	1.351e-05	1.955e-05	1.323e-05
K00548	0.000753	0.000624	0.000779	0.000782	0.000882
K00549	5.560e-05	0.000280	8.776e-05	0.000474	0.000818
K00550	1.477e-06	1.369e-07	7.308e-08	1.022e-06	1.531e-07
K00551	5.620e-06	1.669e-05	8.958e-06	8.308e-06	2.126e-05
K00552	1.161e-07	4.663e-07	3.016e-07	2.917e-08	1.574e-06
K00553	0	2.393e-07	4.126e-09	2.968e-07	4.452e-11
K00554	0.000788	0.00104	0.000804	0.000844	0.000887
K00555	3.137e-06	1.563e-06	8.055e-07	8.621e-07	1.549e-05
K00556	1.407e-05	2.285e-05	3.132e-05	1.442e-05	1.116e-05
K00557	5.333e-06	2.827e-05	1.026e-05	1.758e-05	1.871e-05
K00558	0.00105	0.00189	0.00106	0.00200	0.00247
K00559	2.983e-06	7.019e-06	4.428e-06	1.213e-06	9.749e-06
K00560	0.000971	0.000871	0.000993	0.000450	0.000766
K00561	1.244e-05	2.175e-05	4.130e-05	1.082e-05	0.000131
K00562	0	0	0	0	0
K00563	2.386e-05	5.999e-05	3.803e-05	1.398e-05	0.000277
K00564	4.387e-06	9.826e-05	5.917e-05	2.410e-05	2.795e-05
K00565	6.113e-07	6.891e-07	3.888e-07	4.057e-07	5.727e-07
K00566	0.00145	0.00144	0.00174	0.00117	0.00123
K00567	0.000548	0.000758	0.000654	0.000527	0.000394
K00568	1.169e-05	2.111e-05	1.235e-05	9.617e-06	1.465e-05
K00569	5.219e-07	1.737e-07	3.607e-07	2.363e-07	3.822e-07
K00570	1.105e-06	1.803e-06	2.442e-06	1.106e-06	1.908e-06
K00571	0.000400	0.00123	0.000382	0.000776	0.000801
K00572	7.627e-08	4.706e-08	2.880e-08	0	5.785e-08
K00573	4.786e-06	6.441e-06	9.430e-06	5.924e-06	5.878e-06
K00574	1.208e-05	9.988e-06	1.475e-05	1.200e-05	1.264e-05
K00575	6.249e-05	0.000133	2.791e-05	0.000109	0.000449
K00577	5.171e-09	2.769e-07	3.076e-07	1.114e-08	5.580e-07
K00578	0	2.280e-07	0	0	3.793e-07
K00579	0	7.739e-07	2.140e-07	0	7.039e-07
K00580	0	7.152e-07	5.288e-07	0	4.009e-07
K00581	0	5.709e-07	5.158e-07	0	7.726e-07
K00582	0	3.585e-07	1.418e-07	0	0
K00583	0	9.831e-07	0	0	2.816e-07
K00584	5.765e-08	9.379e-07	9.950e-07	4.003e-08	4.698e-06
K00586	1.472e-07	6.847e-07	3.279e-07	0	3.620e-07
K00587	5.036e-06	6.271e-06	1.648e-06	3.548e-07	8.706e-07
K00588	8.213e-05	9.217e-05	8.769e-05	0.000143	3.882e-05
K00589	2.827e-08	6.384e-07	1.070e-08	1.179e-07	1.667e-07
K00590	5.854e-05	7.831e-05	5.109e-05	3.194e-05	7.547e-05
K00591	2.400e-07	6.242e-07	1.910e-07	1.501e-07	4.945e-07
K00592	0	0	0	0	0
K00594	0	0	0	0	0
K00595	0.000259	0.000151	0.000296	0.000101	8.811e-05
K00596	8.853e-09	1.078e-07	9.062e-08	1.217e-07	5.332e-07
K00597	2.553e-08	0	2.793e-12	1.240e-08	1.770e-10
K00598	4.592e-05	1.984e-05	1.835e-05	2.249e-05	2.710e-05
K00599	0.00245	0.00249	0.00250	0.00232	0.00202
K00600	0.000866	0.000998	0.000948	0.000882	0.000950
K00601	3.373e-06	3.308e-06	1.998e-06	1.133e-06	6.998e-06
K00602	0.00105	0.000826	0.000977	0.000949	0.000754
K00603	0.000467	0.000185	0.000404	0.000126	0.000107
K00604	0.000752	0.000914	0.000816	0.000799	0.000845
K00605	0.000659	0.000445	0.000605	0.000236	0.000231
K00606	0.000741	0.000495	0.000634	0.000625	0.000212
K00607	3.015e-05	2.472e-05	5.218e-05	1.397e-05	1.662e-05
K00608	7.227e-08	7.772e-08	4.725e-07	4.984e-08	3.553e-07
K00609	0.000835	0.000799	0.000772	0.000882	0.000877
K00610	0.000592	0.000573	0.000516	0.000764	0.000400
K00611	0.000250	0.000661	0.000305	0.000290	0.00107
K00612	6.057e-05	4.141e-06	4.643e-06	7.620e-06	4.379e-06
K00613	1.079e-06	3.190e-08	4.288e-07	5.971e-08	1.787e-07
K00614	9.135e-07	2.131e-05	1.710e-05	4.052e-06	5.493e-06
K00615	0.00156	0.00192	0.00230	0.00136	0.00220
K00616	0.000703	0.000423	0.000594	0.000381	0.000319
K00617	0	0	0	0	0
K00618	0	0	2.723e-08	0	0
K00619	3.175e-05	2.692e-05	2.890e-05	2.026e-05	1.637e-05
K00620	0.000232	0.000268	0.000160	0.000184	0.000717
K00621	3.187e-06	9.325e-06	2.500e-06	6.865e-06	2.822e-06
K00622	6.847e-08	2.234e-07	1.601e-08	2.504e-08	1.469e-07
K00623	5.229e-08	3.852e-07	1.429e-08	1.876e-08	4.059e-08
K00624	3.242e-07	5.372e-07	2.005e-07	6.653e-07	3.970e-07
K00625	0.000699	0.000667	0.000728	0.000899	0.000391
K00626	9.782e-05	0.000289	0.000145	0.000192	0.000216
K00627	4.054e-05	8.418e-05	6.218e-05	3.396e-05	0.000106
K00628	0	0	0	0	0
K00629	4.410e-08	1.038e-07	4.706e-07	4.287e-08	4.967e-08
K00630	0	3.727e-08	4.352e-08	2.477e-08	0
K00631	1.167e-06	1.108e-06	1.144e-06	3.037e-06	7.579e-07
K00632	4.712e-06	1.274e-05	9.743e-06	9.444e-06	7.667e-06
K00633	0.000395	0.000300	0.000298	0.000226	0.000151
K00634	0.000234	0.000225	0.000264	0.000120	0.000128
K00635	8.065e-08	4.727e-07	1.265e-07	1.458e-07	3.877e-07
K00637	2.167e-07	4.728e-07	1.720e-07	1.409e-07	9.065e-07
K00638	0.000851	0.000628	0.000753	0.000395	0.000451
K00639	0.000787	0.000545	0.000906	0.000363	0.000308
K00640	0.00106	0.000990	0.000987	0.00111	0.00102
K00641	0.000102	6.031e-05	5.924e-05	2.861e-05	3.174e-05
K00643	6.307e-06	5.424e-06	4.213e-06	2.314e-06	2.043e-06
K00645	0.000690	0.000698	0.000618	0.000878	0.000627
K00646	3.024e-07	9.501e-07	1.478e-07	2.801e-07	6.972e-08
K00647	0.000632	0.000102	0.000507	0.000185	9.611e-05
K00648	0.00140	0.000917	0.00137	0.00119	0.00103
K00649	9.828e-08	9.930e-08	1.820e-08	0	1.835e-07
K00650	0	0	2.192e-08	2.879e-08	1.264e-06
K00651	0.000615	0.000652	0.000613	0.000849	0.000890
K00652	0.000947	0.000519	0.000792	0.000657	0.000282
K00653	1.393e-08	3.584e-07	4.717e-09	2.529e-08	1.647e-08
K00654	9.021e-06	7.272e-06	1.045e-05	8.960e-06	3.426e-06
K00655	0.000584	0.000709	0.000597	0.000660	0.000614
K00656	0.00110	0.00101	0.00106	0.00105	0.00109
K00657	0.000397	0.000249	0.000432	0.000287	0.000219
K00658	0.000292	0.000127	0.000118	7.939e-05	9.281e-05
K00659	0	0	0	1.156e-08	2.259e-07
K00660	2.447e-07	9.344e-07	1.117e-07	2.002e-07	1.689e-07
K00661	0.00144	0.000980	0.00121	0.000721	0.000823
K00662	1.209e-05	6.460e-05	5.927e-06	2.251e-05	3.462e-05
K00663	3.793e-07	1.274e-05	2.095e-06	1.162e-06	3.437e-06
K00664	0	0	0	0	0
K00665	1.577e-07	4.033e-08	2.982e-08	4.376e-08	2.684e-08
K00666	0.000629	0.000350	0.000592	0.000250	0.000264
K00667	9.524e-08	3.740e-07	9.259e-08	8.719e-08	3.309e-07
K00668	3.796e-08	1.331e-07	4.314e-08	8.666e-09	9.795e-07
K00669	4.871e-07	1.123e-07	2.815e-07	1.492e-07	1.346e-07
K00670	1.234e-06	4.956e-06	5.896e-06	1.154e-05	3.299e-06
K00671	1.049e-07	2.338e-06	1.352e-07	2.508e-08	6.934e-07
K00672	0	4.074e-07	6.745e-07	0	8.170e-07
K00673	1.231e-08	4.488e-08	3.764e-07	3.274e-08	1.863e-09
K00674	0.000114	0.000130	0.000156	8.712e-05	6.529e-05
K00675	3.468e-07	3.446e-06	1.918e-06	1.286e-06	1.131e-06
K00676	0.000359	0.000282	0.000499	0.000343	0.000153
K00677	0.00131	0.000716	0.00101	0.00117	0.000367
K00678	7.771e-08	0	0	0	0
K00679	8.015e-08	3.675e-08	1.526e-08	5.909e-08	1.776e-11
K00680	0.00149	0.00147	0.00132	0.000953	0.00141
K00681	4.709e-05	2.189e-05	2.860e-05	1.076e-05	2.051e-05
K00682	2.514e-07	0	5.880e-08	1.532e-07	7.143e-07
K00683	2.717e-05	3.501e-05	5.287e-05	4.755e-05	1.882e-05
K00684	0.000239	0.000167	0.000331	0.000547	8.222e-05
K00685	2.351e-06	6.276e-06	2.653e-07	1.173e-05	6.044e-07
K00686	0	9.926e-08	0	8.358e-08	0
K00687	1.417e-06	9.058e-06	3.979e-06	2.894e-06	1.021e-05
K00688	0.00126	0.00132	0.00126	0.00127	0.00159
K00689	2.322e-06	5.933e-06	1.966e-06	2.968e-06	4.049e-06
K00690	6.141e-06	4.408e-05	3.051e-05	9.220e-05	3.953e-05
K00691	9.011e-05	4.556e-05	0.000111	2.140e-05	2.609e-05
K00692	1.311e-06	4.896e-07	2.914e-06	6.999e-07	1.551e-07
K00693	7.380e-05	5.179e-05	6.135e-05	0.000107	2.151e-05
K00694	1.370e-05	6.414e-06	6.460e-06	8.033e-06	2.952e-06
K00695	3.247e-06	2.138e-06	2.520e-06	1.359e-06	1.213e-06
K00696	1.257e-05	5.244e-06	1.004e-05	6.107e-06	3.037e-06
K00697	0.000227	0.000181	0.000285	0.000100	8.991e-05
K00698	4.221e-07	1.401e-06	3.230e-07	4.353e-07	1.308e-06
K00699	6.048e-07	3.954e-07	6.207e-08	6.095e-07	3.040e-06
K00700	0.000914	0.000959	0.000826	0.000912	0.00118
K00701	5.269e-05	4.169e-05	5.717e-05	0.000131	2.310e-05
K00702	0.000158	0.000164	0.000110	0.000417	0.000555
K00703	0.000922	0.000890	0.000893	0.000808	0.00139
K00704	0	0	0	0	0
K00705	0.000926	0.00102	0.000880	0.000952	0.00104
K00706	2.487e-07	8.025e-07	4.737e-08	2.752e-07	1.190e-07
K00709	3.178e-06	4.321e-07	1.741e-06	3.026e-06	3.078e-06
K00710	8.371e-07	1.854e-06	1.905e-06	6.680e-07	1.936e-06
K00712	1.203e-05	1.748e-05	1.679e-05	5.098e-05	8.043e-06
K00713	3.195e-09	9.649e-07	2.027e-06	1.319e-07	4.154e-07
K00714	9.981e-08	3.435e-07	0	0	0
K00715	5.167e-08	0	5.692e-10	0	0
K00716	0	3.279e-08	2.599e-08	3.051e-08	1.443e-07
K00717	6.216e-08	3.271e-09	1.768e-08	0	1.191e-09
K00718	9.446e-07	6.828e-08	3.492e-08	6.039e-08	0
K00719	3.008e-07	0	0	3.820e-08	0
K00720	1.741e-07	4.457e-07	3.417e-07	1.862e-07	1.279e-06
K00721	0.000852	0.000788	0.000791	0.00108	0.000666
K00722	2.665e-06	1.059e-07	2.059e-07	6.093e-07	9.154e-07
K00724	0	0	0	0	0
K00725	0	0	0	0	7.054e-11
K00726	1.888e-07	2.006e-07	2.795e-07	1.020e-07	6.785e-07
K00727	0	2.848e-08	0	0	0
K00728	4.162e-07	2.089e-06	3.432e-06	3.200e-07	1.217e-06
K00729	1.385e-05	2.388e-05	2.103e-05	1.838e-05	0.000292
K00730	0	0	0	0	0
K00731	0	3.395e-07	0	5.056e-07	0
K00732	0	0	0	0	0
K00733	1.242e-06	2.939e-06	6.423e-07	2.401e-06	2.505e-06
K00734	1.476e-07	5.117e-07	1.288e-06	1.681e-07	7.811e-08
K00735	0	0	0	0	0
K00736	3.250e-06	6.724e-08	1.044e-06	3.412e-07	4.305e-08
K00737	3.034e-10	8.984e-08	3.702e-08	1.900e-08	5.216e-08
K00738	0	1.760e-08	1.288e-07	4.498e-08	0
K00739	9.309e-08	3.174e-08	4.609e-08	2.954e-08	2.947e-08
K00741	0	4.864e-13	0	7.208e-07	3.339e-08
K00742	0	4.384e-08	0	0	0
K00743	6.587e-06	9.102e-06	1.542e-05	9.698e-06	1.423e-06
K00744	0	0	0	0	0
K00745	2.200e-05	3.506e-05	2.428e-05	5.723e-05	2.856e-05
K00746	6.417e-08	9.186e-08	1.134e-10	0	0
K00747	4.869e-08	1.647e-08	0	1.255e-08	8.648e-08
K00748	0.000500	0.000331	0.000451	0.000549	0.000181
K00749	1.967e-07	2.475e-07	1.288e-07	1.496e-07	1.093e-06
K00750	2.550e-07	3.300e-06	1.205e-06	1.264e-06	5.875e-07
K00752	5.021e-07	9.673e-06	2.542e-06	3.140e-06	2.493e-06
K00753	3.572e-09	1.654e-08	1.168e-07	4.704e-08	2.653e-08
K00754	0.00139	0.00164	0.00159	0.00212	0.000996
K00756	8.809e-05	0.000340	0.000211	0.000101	0.000204
K00757	0.000588	0.000453	0.000523	0.000552	0.000535
K00758	1.959e-05	6.341e-05	4.377e-05	1.945e-05	4.230e-05
K00759	0.000646	0.000700	0.000623	0.000869	0.000345
K00760	0.000859	0.000987	0.000929	0.000967	0.000986
K00761	0.00103	0.00100	0.00107	0.000852	0.00102
K00762	0.000836	0.000855	0.000872	0.00112	0.00101
K00763	0.000358	0.00101	0.000423	0.000328	0.000857
K00764	0.00149	0.00121	0.00126	0.00149	0.00146
K00765	0.000603	0.000600	0.000584	0.000866	0.000804
K00766	0.000533	0.000437	0.000512	0.000822	0.000655
K00767	0.000824	0.000549	0.000756	0.000820	0.000756
K00768	0.000460	0.000273	0.000403	0.000178	0.000212
K00769	5.567e-07	1.980e-06	2.486e-06	3.360e-06	3.495e-06
K00770	0	1.259e-07	8.286e-09	0	1.372e-10
K00771	2.912e-07	1.984e-07	3.002e-07	1.662e-07	1.952e-07
K00772	1.465e-05	1.805e-05	1.301e-05	1.444e-05	2.922e-05
K00773	0.000994	0.00118	0.00103	0.000791	0.00112
K00775	2.155e-07	7.997e-08	1.344e-07	2.916e-08	2.553e-08
K00776	0	0	0	0	0
K00777	7.290e-06	1.533e-05	7.744e-06	5.903e-06	1.276e-05
K00778	4.402e-08	1.429e-07	0	1.559e-08	0
K00779	1.883e-07	2.178e-07	1.888e-07	4.335e-07	1.409e-07
K00780	0	0	2.888e-08	0	4.022e-08
K00781	1.006e-07	0	5.236e-08	0	0
K00782	0.000276	0.000204	0.000316	0.000481	0.000102
K00783	0.000696	0.000877	0.000726	0.000781	0.000742
K00784	0.000681	0.000564	0.000606	0.000841	0.000292
K00785	2.793e-07	2.380e-07	3.846e-07	6.192e-08	1.150e-07
K00786	0.000151	0.000284	0.000156	0.000216	0.000197
K00787	2.054e-06	4.276e-06	1.509e-06	1.860e-06	9.387e-07
K00788	0.000592	0.000656	0.000645	0.000823	0.000656
K00789	0.00114	0.00118	0.00123	0.00122	0.00126
K00790	0.00101	0.00128	0.00102	0.00101	0.00153
K00791	0.00120	0.00124	0.00117	0.00152	0.000986
K00793	0.000812	0.000613	0.000733	0.000917	0.000368
K00794	0.000666	0.000578	0.000613	0.000881	0.000428
K00795	6.063e-05	7.064e-05	5.597e-05	6.400e-05	0.000118
K00796	0.000678	0.000514	0.000616	0.000692	0.000266
K00797	0.000132	0.000227	8.577e-05	0.000126	0.000645
K00798	0.000541	0.000348	0.000527	0.000317	0.000279
K00799	4.541e-06	1.880e-05	1.120e-05	1.581e-05	3.308e-05
K00800	0.000612	0.000498	0.000609	0.000719	0.000503
K00801	9.646e-07	5.655e-06	1.022e-05	1.242e-06	3.427e-06
K00802	6.335e-09	2.322e-08	2.611e-09	9.571e-08	6.302e-09
K00803	2.322e-05	4.802e-05	6.016e-05	3.035e-06	5.262e-06
K00804	5.163e-08	4.146e-08	7.815e-08	1.921e-08	3.227e-08
K00805	2.507e-05	4.668e-05	3.669e-05	3.889e-05	4.650e-05
K00806	0.000775	0.000925	0.000741	0.000962	0.000880
K00807	0	0	0	0	0
K00808	1.131e-07	5.963e-07	1.193e-10	2.155e-07	6.339e-07
K00809	2.700e-06	2.985e-06	1.066e-05	7.219e-06	2.394e-06
K00810	7.462e-06	7.995e-06	1.401e-05	7.190e-06	6.652e-06
K00811	0.000669	0.000436	0.000459	0.000660	0.000205
K00812	0.000752	0.000536	0.000589	0.000924	0.000341
K00813	3.645e-06	6.026e-06	1.126e-05	3.806e-06	1.775e-06
K00814	1.749e-06	2.088e-06	2.177e-06	1.610e-06	1.780e-06
K00815	5.058e-07	1.148e-06	7.867e-07	7.243e-07	6.125e-07
K00816	1.251e-06	3.121e-06	2.162e-06	1.244e-06	4.032e-06
K00817	0.000701	0.000656	0.000626	0.000844	0.000889
K00818	0.000603	0.000380	0.000535	0.000643	0.000380
K00819	0.000278	8.191e-05	0.000286	0.000100	7.313e-05
K00820	0.000705	0.000895	0.000782	0.000974	0.00173
K00821	0.000128	0.000200	0.000149	0.000215	0.000446
K00822	2.500e-06	1.979e-06	8.436e-07	8.999e-07	3.244e-06
K00823	2.084e-05	2.468e-05	2.349e-05	1.656e-05	0.000143
K00824	5.386e-06	2.443e-05	1.368e-05	1.573e-05	6.638e-05
K00825	6.828e-07	1.770e-06	7.045e-07	6.163e-07	1.460e-06
K00826	0.000911	0.000918	0.000813	0.00112	0.000969
K00827	5.641e-06	3.501e-06	6.017e-06	5.920e-06	5.449e-06
K00828	1.378e-06	4.346e-06	4.821e-06	1.896e-06	1.890e-06
K00829	4.987e-08	5.077e-08	1.110e-09	6.723e-10	1.366e-08
K00830	3.888e-06	2.464e-06	7.727e-06	2.989e-06	2.921e-06
K00831	0.000960	0.000929	0.000850	0.000980	0.00114
K00832	1.761e-05	1.190e-05	1.253e-05	1.308e-05	1.080e-05
K00833	0.000595	0.000294	0.000467	0.000168	0.000152
K00835	1.572e-06	6.440e-06	1.247e-05	1.943e-07	3.752e-06
K00836	4.932e-06	7.793e-06	7.503e-06	1.796e-05	1.852e-05
K00837	0.000739	0.000601	0.000653	0.000822	0.000560
K00838	3.661e-06	1.379e-06	9.119e-07	6.162e-07	3.587e-07
K00839	8.952e-06	2.869e-05	2.184e-05	1.244e-05	9.764e-06
K00840	6.396e-06	1.125e-05	7.391e-06	9.935e-06	1.779e-05
K00841	3.047e-05	4.771e-05	3.140e-05	2.977e-05	7.940e-05
K00842	7.171e-05	5.127e-05	6.724e-05	6.590e-05	4.238e-05
K00843	3.654e-08	1.711e-07	1.909e-07	2.270e-07	8.484e-08
K00844	6.308e-06	4.279e-06	5.658e-06	4.635e-06	1.713e-06
K00845	0.00132	0.00107	0.00118	0.00164	0.000872
K00846	6.005e-06	2.944e-06	9.027e-06	1.988e-06	2.077e-06
K00847	0.00138	0.00107	0.00113	0.00134	0.000884
K00848	0.000527	0.000397	0.000420	0.000688	0.000273
K00849	0.000802	0.000638	0.000665	0.000800	0.000714
K00850	0.00198	0.00180	0.00230	0.00141	0.00207
K00851	1.356e-05	1.942e-05	2.007e-05	9.975e-06	4.561e-05
K00852	0.000318	0.000314	0.000272	0.000181	0.000172
K00853	0.000215	0.000220	0.000287	0.000363	0.000382
K00854	0.000689	0.000432	0.000493	0.000742	0.000647
K00855	6.173e-07	2.504e-06	3.564e-06	3.786e-07	2.207e-07
K00856	2.555e-05	3.117e-05	4.052e-05	4.153e-05	1.655e-05
K00857	0.000630	0.000728	0.000793	0.000729	0.000414
K00858	0.000553	0.000434	0.000578	0.000658	0.000363
K00859	0.000429	0.000395	0.000524	0.000405	0.000259
K00860	0.000336	0.000213	0.000362	0.000151	0.000141
K00861	1.554e-06	5.356e-06	6.278e-06	2.793e-06	2.998e-06
K00862	2.049e-09	1.092e-07	2.422e-08	1.437e-08	6.643e-08
K00863	1.483e-05	2.498e-05	5.802e-05	3.916e-06	1.307e-05
K00864	0.000419	0.000520	0.000602	0.000277	0.000758
K00865	0.000348	0.000293	0.000435	0.000420	0.000167
K00866	1.208e-07	4.405e-08	6.907e-07	2.869e-08	2.181e-08
K00867	7.032e-07	4.124e-06	1.420e-06	3.452e-06	1.399e-06
K00868	0.000513	0.000424	0.000551	0.000396	0.000524
K00869	3.597e-07	4.265e-06	5.218e-07	8.443e-07	2.292e-06
K00870	6.546e-06	1.238e-05	9.972e-06	6.699e-06	1.017e-05
K00871	4.434e-07	6.408e-07	3.783e-07	1.849e-06	5.442e-07
K00872	8.030e-05	0.000102	7.248e-05	2.507e-05	0.000441
K00873	0.000795	0.000784	0.000912	0.000819	0.000856
